Description	Scan series EEM_1.prn through EEM_53.prn																																																				
310	61.7844	28.3599	31.4328	14.9674	25.4228	31.6566	28.7519	22.3092	21.0615	12.8356	3.9833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	77.9263	62.3192	40.2181	13.7833	15.9777	37.3999	31.3811	26.989	24.9379	15.9596	7.9248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	76.237	32.2734	43.4428	27.1077	18.4734	36.8902	33.9805	31.6182	27.9056	20.8474	11.8243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	79.9305	61.5565	41.9839	35.3733	26.7153	32.5468	48.1392	36.077	30.7379	25.5976	15.63	4.6235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	131.2612	59.3964	53.8774	28.7362	34.8648	46.5166	47.279	40.3177	35.1245	29.5736	19.3028	9.1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	120.9026	69.3087	55.525	43.7701	43.3967	48.6501	53.1716	44.4447	39.3954	32.8649	24.384	13.5378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	137.4924	86.6766	33.3622	54.6474	37.9168	47.2057	47.8626	50.8745	43.3484	35.8986	29.1987	17.7459	5.9478	0	0	0.5435	0.6347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	110.0441	86.9946	72.5268	65.2694	46.9079	57.9136	57.5037	53.4998	47.1421	40.1995	33.3496	21.8015	11.6922	0.7651	3.3625	1.6023	1.2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	141.6823	82.043	63.6159	47.288	58.0897	55.7291	58.6526	56.5499	50.754	44.3084	36.8453	26.9513	17.2253	6.9285	1.4654	2.6223	1.8374	1.1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	153.9636	91.9897	79.5635	54.7821	59.6327	56.3607	58.1534	57.6005	55.8067	48.2186	40.1728	31.8847	22.5392	11.7156	2.5668	3.6021	3.7465	2.1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	138.0802	110.5922	76.1412	61.9957	62.2239	61.2237	61.8602	66.6411	61.1093	51.9475	44.5053	36.6388	27.6386	16.3154	4.6914	0	5.5811	3.2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	146.8291	113.3609	81.7772	77.0452	62.6539	60.9423	64.2528	67.1645	62.4176	54.8997	48.1177	40.77	31.6348	20.5059	8.9961	4.4923	7.2627	3.9321	0.9463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	132.7482	105.331	101.1485	65.9136	63.849	67.146	62.5227	64.0645	67.1734	62.5851	51.4236	44.5776	35.3325	24.4073	14.078	5.7201	8.1835	4.3819	1.8339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	158.4307	112.7847	96.2957	81.3417	60.0801	68.8129	64.8723	64.4368	65.6318	61.2509	54.4783	47.6156	38.6917	28.0477	18.8377	8.6775	3.0464	4.8	2.6656	0.3399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	157.728	119.5715	84.0813	74.2259	75.4653	63.7399	65.9167	63.0461	66.2145	65.9127	57.2956	50.4237	41.7332	33.3741	23.2907	11.3496	7.9305	5.188	2.4952	0.6587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	157.0135	109.0845	86.4105	80.1399	74.6147	71.5031	65.098	70.5269	70.7646	66.9291	63.341	52.9579	44.5038	38.3059	27.4227	17.2006	8.027	8.3933	2.3305	0.9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342	176.5231	111.9006	99.9453	88.8167	68.6065	75.5978	73.5612	68.493	69.6692	67.9187	65.6526	55.5197	49.0722	42.5221	31.4039	22.7669	10.5204	4.354	2.1831	2.4244	1.7239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	162.5665	119.5422	100.2092	87.6608	83.6331	74.1067	80.1492	73.4275	72.5629	71.6981	64.6889	57.8511	53.3102	45.8985	37.0482	27.99	17.7453	8.9705	9.1568	4.958	3.3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	159.8325	139.4154	124.0069	90.0328	82.8881	76.8943	76.4783	76.5518	71.7116	75.8154	67.6384	62.6415	57.3679	49.1342	42.4212	32.956	22.6071	9.8853	9.6775	7.3582	4.8895	2.2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	200.6843	130.3596	119.5327	92.37	91.1047	82.0769	77.9811	77.9359	76.8877	79.9486	76.6989	75.4557	61.2884	54.0933	47.2444	37.7094	27.249	17.8313	12.5901	9.6448	8.4782	4.4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	178.9443	160.3536	119.3208	92.2051	89.4597	91.0812	89.9723	80.0847	76.4632	78.8009	78.1348	72.6358	64.9351	58.7368	51.4475	41.8165	31.6256	22.655	16.0328	15.584	11.8776	6.5283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	205.3606	152.3146	123.1209	100.2527	94.9714	86.7707	89.7976	86.7852	82.4436	82.7922	86.0684	80.7329	73.1614	63.0773	55.3782	45.6671	35.7437	25.8291	19.1924	15.1375	15.0906	9.0969	3.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	218.2136	163.8214	130.7159	110.7916	103.5197	96.0296	89.6497	87.6572	89.4668	87.631	84.7733	82.4142	79.3945	67.1038	58.6849	49.2534	41.6205	33.4956	24.2965	17.2453	15.2727	12.1218	6.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	214.6626	166.5315	139.58	119.1811	107.5201	96.2967	100.2017	88.9138	91.9813	92.3877	90.4384	89.7587	87.0009	71.0601	63.9074	56.7051	49.4806	40.8461	31.3293	22.4269	19.4038	15.0187	8.8533	2.4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	224.3208	181.4981	143.8062	117.9949	112.6031	110.2624	101.7308	97.5053	94.5906	91.49	92.336	94.9047	89.6542	82.9715	70.97	63.9564	57.537	47.964	37.0127	27.9075	25.3361	17.8202	11.6027	4.8792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	278.2172	179.4715	145.1809	127.9512	118.0473	101.9211	104.6023	100.2042	104.4779	98.8422	104.7184	100.6308	97.2407	88.7005	77.6678	71.2635	65.1999	54.7365	44.9482	34.4526	24.9207	21.4435	14.2242	7.1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	268.3366	195.6053	166.4546	136.5901	125.7673	115.2754	109.2959	105.5778	103.9883	109.0293	102.3921	107.6989	101.5639	94.7135	84.5944	78.9462	71.8895	62.3577	52.8687	38.5036	29.877	22.8997	16.8355	10.3832	3.8426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	283.2129	199.7607	177.8806	152.4693	136.7753	125.7043	119.9645	116.9453	113.5071	113.2824	113.4555	113.5611	114.323	103.3232	93.2711	86.3577	78.3408	71.2206	60.5237	48.528	35.5714	27.1993	22.1928	14.4719	7.5656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	274.646	241.4026	186.0914	163.7312	145.4682	128.9935	121.6981	124.12	121.1203	122.0777	117.0126	119.2156	121.4605	114.8939	105.8034	93.575	86.1031	79.8419	67.969	55.5142	42.8924	30.5837	26.8378	18.4415	11.1783	3.8937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	307.9785	238.7602	210.3372	178.7028	157.1212	145.1653	136.3243	126.4574	124.4616	126.5013	126.1759	127.654	128.7122	119.5468	113.87	100.6188	94.4034	86.967	75.0323	62.3191	50.2363	36.3385	29.0915	22.3022	16.3357	7.6753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	313.806	248.6329	197.8097	177.4334	174.8663	153.3704	142.2542	136.2014	134.9181	137.6372	140.1852	139.4559	135.5304	134.4879	124.0471	113.3715	102.4271	93.8514	81.482	68.9029	56.1974	43.3036	32.7233	24.6784	21.3382	11.3447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	317.2893	260.3994	222.0133	201.2265	179.8213	161.9784	161.6132	146.0223	145.6813	141.5739	145.5338	143.844	147.1517	140.5876	136.5931	124.8879	110.7414	100.6342	88.1598	78.3116	65.9712	48.5098	36.3459	29.9531	26.3199	15.7186	5.2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	360.0086	293.7546	246.6597	210.3408	192.7998	172.6005	160.7305	156.0241	157.984	153.9693	156.3502	156.008	156.3304	155.7698	145.2322	135.73	118.874	109.7457	99.9977	90.1604	75.5457	60.6285	42.1713	33.7076	27.1675	20.7372	10.3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	378.6714	273.2109	262.0231	217.6572	192.2645	184.9303	173.2258	173.217	167.2388	168.1651	172.2345	166.352	169.1094	163.0887	157.0549	147.0201	131.3636	121.1963	111.4928	100.6401	84.8467	67.2775	49.5299	37.611	29.7745	25.6308	15.3937	5.3408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	412.1384	322.5554	272.0985	240.39	216.3492	193.9419	188.3202	177.3923	177.5505	177.0026	178.3106	181.7973	183.4854	174.6905	167.6361	160.5159	142.7607	132.2601	122.6112	110.7765	93.8472	76.6519	57.3181	41.6653	34.3833	30.3858	22.4147	10.5559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	399.3733	341.3418	292.3849	256.9964	227.6087	210.3975	194.7877	188.1864	186.2261	192.5971	186.4681	196.1626	194.5257	187.4153	180.6169	174.3387	158.3761	143.0305	132.4171	120.0538	102.6114	85.7867	66.7428	48.7501	37.4699	31.1444	29.2651	15.6453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	428.5607	356.2173	320.5319	270.4794	248.7576	229.052	207.7875	194.6942	200.1144	197.2753	201.1235	207.4137	206.7654	201.7503	195.3145	186.9021	171.8093	154.2103	142.6038	129.08	113.1469	95.1143	75.1774	55.9719	40.4947	33.7774	36.1083	20.6225	5.9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	450.3853	398.3022	329.9764	302.9874	264.5867	230.4743	232.4945	211.8203	208.8913	206.462	210.5645	214.515	217.3248	214.5245	212.7624	199.5757	185.7056	168.1049	152.6233	137.9569	123.5142	104.2926	83.6127	64.3888	46.8157	35.5661	31.4085	25.4424	11.8201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	487.8259	419.1713	351.6797	311.1144	273.7225	250.2815	238.6234	221.9668	217.6411	219.8638	219.8136	228.4401	236.2661	228.0563	219.6421	208.954	198.7162	179.24	163.0848	148.7375	133.6415	113.7452	92.2549	71.2302	53.3897	42.8183	34.5009	30.298	17.6599	5.5648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388	469.9705	435.3107	350.7469	315.2228	293.1789	262.1301	240.4812	229.9706	228.4782	227.9117	239.5204	234.7834	246.901	242.3873	232.6272	224.1496	210.3996	196.8493	174.1133	160.0305	143.6543	122.9541	101.2049	84.0319	63.0302	45.6662	36.1362	35.2445	24.6518	11.1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	494.9557	452.1966	386.8097	346.044	313.5675	279.7054	259.7652	248.6658	240.779	238.7506	250.6908	253.284	257.2346	254.4114	245.412	237.7947	225.4233	212.133	192.132	171.3231	153.6655	132.1609	110.1526	89.7103	71.5657	52.3642	39.1294	33.8105	31.6407	16.685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	524.782	483.5952	395.6648	357.1087	314.495	294.66	277.7206	256.7378	254.6735	252.8686	258.8943	259.2958	270.5641	271.0982	262.4591	255.1213	239.8845	222.9577	205.7655	181.5184	162.0553	140.5178	121.0117	100.2075	80.5937	57.1496	43.5282	33.6851	38.3962	21.5363	5.8194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	586.0747	484.5284	412.6589	372.5301	341.158	304.2893	289.7921	274.529	263.6417	260.7872	266.5042	281.6195	281.7556	281.7553	276.2554	265.837	253.7103	235.2402	217.1866	191.5754	173.0697	154.1414	133.9136	110.5699	87.1458	66.8959	47.7896	38.1311	32.3253	25.7571	11.5658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396	610.2044	493.8792	438.9039	394.363	351.9737	322.3559	298.5493	284.4796	277.1481	275.1655	275.5508	291.7138	292.5292	297.7491	293.0224	282.0155	272.1355	254.6691	235.6443	210.8643	186.9543	167.8524	146.0235	120.985	96.6813	76.7346	55.7029	42.7526	32.4177	29.9685	17.2658	4.7126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	614.9774	553.5351	468.7158	415.6916	374.3744	336.0741	314.6396	290.4506	283.8858	290.4332	292.8524	300.2624	314.0219	310.9126	306.9448	294.781	286.9467	271.8159	251.4292	225.9729	201.0219	180.8393	158.2645	131.504	107.837	85.3986	63.8898	46.6904	35.5151	34.1907	22.4373	9.394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400	661.1791	568.9169	477.3784	441.4107	377.9139	356.9965	325.0318	308.4918	298.004	301.0981	303.9113	315.0733	329.8515	327.3955	324.0396	315.2359	304.8454	291.8878	267.5408	244.7312	215.0038	193.3074	168.9019	142.6841	118.923	95.9231	72.9302	50.9061	40.5633	32.2026	27.5742	14.0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	653.2	590.7193	496.2408	457.8671	408.1816	373.0907	340.1019	319.4626	309.9682	315.2425	321.7363	329.2551	335.8247	342.6192	339.6426	334.4698	318.4776	304.7144	285.0878	258.4323	233.6804	205.3423	179.1612	154.9796	129.7153	104.4987	82.0945	60.0508	44.2503	35.5759	32.6206	18.1975	4.9923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	700.8299	578.4748	520.8017	460.272	425.837	387.1459	351.7287	341.8617	328.993	326.5212	331.238	338.1117	354.0345	352.3568	351.8521	351.245	333.882	324.2749	302.5357	277.1375	248.4244	217.2529	190.7937	167.1515	140.3977	114.6306	90.7768	67.884	50.9412	39.3188	31.2167	21.8761	9.9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	719.8143	623.0908	561.1568	484.5651	452.0591	407.52	379.0996	347.5845	344.2166	332.7088	340.5172	352.4586	363.3138	370.2258	371.4957	363.6009	351.7948	339.0545	314.0869	295.8674	263.1679	229.4704	203.425	178.0768	151.0473	124.8926	99.5871	74.7385	55.0666	43.1353	31.7418	25.5635	14.8533	4.1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	715.8322	637.3933	579.0851	505.8398	463.7558	422.3294	397.1069	362.8818	357.3577	353.1298	351.5803	371.226	384.011	385.4586	383.4958	378.6109	370.4869	359.5801	335.798	311.9437	280.6671	247.0015	216.3867	189.2893	161.522	135.3449	110.0047	85.6837	61.362	48.318	36.81	29.2809	19.5097	8.2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	770.3869	678.0665	607.7372	527.4056	484.5538	435.6292	404.6284	372.1182	371.2743	356.3861	369.2327	384.0149	393.3117	398.955	402.0791	395.8147	391.9015	374.455	352.6022	328.8563	297.1584	266.4668	229.3215	200.0577	171.9726	147.1327	119.7858	94.4888	71.5077	52.3842	41.297	31.1975	24.1532	12.4036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	785.442	720.9862	625.0565	538.9922	500.7092	468.006	426.4119	387.034	379.6972	380.9876	373.3911	393.0839	400.5929	408.6511	413.8206	411.4307	400.8257	392.3936	371.1991	345.6242	318.1262	286.1423	242.248	211.9953	185.1455	160.2655	129.5531	104.4851	79.1211	58.5022	46.1745	34.0502	28.7858	16.7073	5.0785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	837.0298	715.1552	648.3136	562.4904	514.7031	474.8766	428.7653	407.2787	391.0628	380.6891	392.3966	406.1984	417.7535	424.7595	428.8253	427.7169	417.636	410.057	386.212	365.5104	332.6065	296.4304	258.0319	225.2951	198.2933	169.9748	139.2988	112.8897	87.2471	65.1553	51.3906	38.1233	29.5042	21.1908	10.1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	835.6611	759.4889	653.4605	592.8979	532.7774	492.8335	453.9601	425.8309	398.5066	394.2307	403.6139	414.5359	425.7536	434.198	444.7965	451.0229	432.6964	429.6591	410.2929	380.7562	355.3568	314.7568	276.1207	239.1162	211.9004	180.073	149.3632	118.9094	96.2805	73.5928	54.1198	40.7041	33.154	25.7205	15.2306	4.449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	882.6259	750.2113	681.4824	631.2803	571.4185	513.8052	465.5719	442.365	414.1717	406.5242	412.9605	421.836	440.6134	448.4281	460.3431	460.3664	454.9023	446.1727	421.7024	397.6956	371.165	334.3802	295.6586	253.5534	222.6198	190.629	161.298	130.6875	102.8967	81.485	60.3488	47.4907	35.9461	30.3273	20.5322	8.9264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420	929.1913	786.9909	709.4878	642.7242	584.3083	524.8578	489.0428	452.8055	434.0873	425.4482	428.528	436.0815	454.4303	458.2182	472.5641	474.2403	471.9411	464.7419	443.0114	415.6693	382.807	349.8398	311.6818	268.0922	234.9106	204.2362	174.2486	142.5468	112.3775	89.2132	67.9933	51.0478	41.2663	31.3489	25.8678	13.4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	952.0303	835.8519	723.197	650.8462	616.1066	554.2861	506.6844	473.8005	443.8617	437.6834	434.5844	447.374	464.406	473.948	484.1349	488.9244	485.9964	480.8769	469.4222	435.1712	402.5832	366.04	327.9987	283.1313	248.8522	217.9928	186.2197	154.5245	122.5588	96.1948	73.4355	57.021	44.6004	35.4994	31.2449	18.1241	5.4403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
424	945.9632	834.0544	741.7707	675.378	627.3939	567.4159	520.7974	475.9622	463.2517	447.9954	450.8942	462.8652	476.9957	484.1017	495.14	510.6686	504.8313	499.4649	476.289	453.2646	419.1739	381.0006	341.778	297.988	262.8969	230.7298	198.2775	166.5895	132.9539	105.4207	82.6915	62.5531	49.5337	36.8397	30.1336	23.0012	10.9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	968.4451	853.2604	764.5085	700.4014	632.614	592.4359	534.6068	497.9802	476.8117	451.7415	458.0831	468.357	488.8294	498.8122	510.9751	516.7138	515.1261	514.3526	501.0372	472.8906	437.8414	400.7028	357.26	315.5003	277.497	243.3912	210.8633	178.0765	143.656	115.0853	92.0534	69.9762	54.0284	41.9889	31.9547	27.9562	16.4604	5.4054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428	993.216	904.4931	778.1654	736.5012	667.6959	589.6712	545.886	510.494	485.3819	467.4065	466.9142	485.4175	499.0998	507.3741	524.1379	537.1148	536.2502	533.466	516.9117	490.307	454.4414	416.4726	371.8915	332.8039	290.4841	256.5928	223.9364	188.0583	154.7147	123.3525	97.2721	76.9294	58.9571	46.7363	35.0738	33.0127	23.6896	10.8828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430	1050.5068	922.7296	814.0611	746.2507	691.474	621.1704	568.5759	530.5681	495.6227	482.3585	484.3036	491.3181	503.0033	522.1884	533.8706	551.919	555.0392	545.1577	527.9772	506.0131	470.2609	438.4577	395.2454	349.8517	310.5908	269.9589	235.2349	198.1618	165.914	133.6332	105.616	83.4003	65.2633	49.9686	39.2512	31.7206	31.0143	16.4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	1021.7244	926.0883	838.991	766.6218	697.0055	634.7243	591.5221	550.1941	509.9817	491.7331	494.5388	498.7169	516.794	527.3084	544.1069	558.0321	563.1592	562.8327	547.2624	526.7916	490.7511	451.6959	404.1258	361.0996	323.4035	283.1765	245.4233	209.4841	176.8011	143.8854	115.0665	91.0253	71.7927	55.3596	43.8117	34.9771	38.3927	21.9012	6.2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	1072.401	955.1034	860.2145	784.2291	711.1413	646.816	599.0236	556.9355	519.8328	498.4997	500.9249	508.9544	519.6376	539.2421	554.6192	573.767	577.359	580.8415	562.953	540.4784	506.4731	468.2729	421.1219	374.8752	336.8178	296.5459	255.7145	220.9252	187.2855	154.2467	121.4814	98.2817	79.8516	61.5696	48.7088	39.4552	34.4958	27.2997	12.6308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	1084.9537	972.0806	874.6526	788.0529	737.0036	659.8103	607.5897	558.1762	533.1148	505.0622	504.8373	525.2226	530.0688	541.8644	566.3331	577.2185	588.4013	590.1077	577.4061	556.6658	521.7489	482.01	431.6982	385.8249	350.0795	311.3035	266.453	232.2634	198.1342	164.9292	131.1078	104.2646	85.0698	66.5238	52.7619	42.8161	34.0385	32.7975	19.074	6.202	0	0	0	0	0	0	0	0	0	0	0	0	0
438	1069.0185	962.1822	884.2225	797.6411	755.5328	691.2532	626.0167	573.3028	536.3493	514.7725	518.6991	521.9302	542.4991	559.0481	577.2987	592.2575	601.8089	607.6167	593.7712	568.804	536.617	494.6994	447.1738	403.5617	363.1556	326.5113	277.675	243.2257	208.2585	174.2724	139.5664	113.7711	93.2738	73.1209	57.6064	45.9226	36.6956	38.4151	27.5064	12.503	0	0	0	0	0	0	0	0	0	0	0	0	0
440	1124.8267	997.1699	892.1012	848.5868	740.4628	690.2334	644.2232	591.5679	555.6051	533.2629	539.5756	535.0413	541.3977	556.376	584.5389	605.1304	615.1435	611.4379	604.7879	580.9852	552.3533	511.8175	461.9972	419.6086	375.923	335.3912	294.2664	252.6335	217.3875	182.3271	148.1453	120.6265	100.1042	80.9542	62.2821	51.3759	39.9237	35.4127	36.0718	18.9031	0	0	0	0	0	0	0	0	0	0	0	0	0
